,date,close,volume,label,bb_normalized,obv_norm
0,2019-10-29,60.82,142839472.0,0,0.0,0.0
1,2019-10-30,60.81,124522088.0,0,0.0,0.0
2,2019-10-31,62.19,139162080.0,0,0.0,0.0
3,2019-11-01,63.95,151125344.0,0,0.0,0.0
4,2019-11-04,64.38,103271808.0,-1,0.0,-1.0
5,2019-11-05,64.28,79897712.0,1,0.0,-0.29255025475573065
6,2019-11-06,64.31,75864496.0,1,0.0,0.691896773426136
7,2019-11-07,64.86,94940336.0,1,0.0,1.5528777568261398
8,2019-11-08,65.03,70081984.0,-1,0.0,1.1036895302507417
9,2019-11-11,65.55,82029840.0,1,0.0,1.942934327313085
10,2019-11-12,65.49,87388904.0,1,0.0,2.8237852256391727
11,2019-11-13,66.12,103270368.0,1,0.0,3.3895285819064767
12,2019-11-14,65.66,89582224.0,1,0.0,4.907447799018698
13,2019-11-15,66.44,100374664.0,-1,0.0,3.3797913784299194
14,2019-11-18,66.78,86803584.0,1,0.0,4.90819604867928
15,2019-11-19,66.57,76278384.0,-1,0.0,4.585448795034777
16,2019-11-20,65.8,106439680.0,1,0.0,4.286092404637068
17,2019-11-21,65.5,121395112.0,1,0.0,4.758061560172209
18,2019-11-22,65.44,65325052.0,-1,0.0,7.84201999563659
19,2019-11-25,66.59,84118064.0,-1,0.0,5.090016099276845
20,2019-11-26,66.07,105339528.0,-1,0.6679275816572164,3.064592922801021
21,2019-11-27,66.96,65544488.0,-1,0.8439750749596227,3.9252466813075113
22,2019-11-29,66.81,46617452.0,1,0.8260075160587685,6.518926345438185
23,2019-12-02,66.04,94774200.0,-1,0.5930450399785148,2.2065238851923836
24,2019-12-03,64.86,117509072.0,1,0.21532882281814206,2.7796203513546596
25,2019-12-04,65.44,67241552.0,-1,0.3689383337347398,3.857570925787079
26,2019-12-05,66.39,74645376.0,-1,0.6842562119579977,2.4749514290074712
27,2019-12-06,67.68,106189968.0,-1,1.0809003432195525,0.7397470164036588
28,2019-12-09,66.73,128730576.0,1,0.718254948882891,1.6102179796041618
29,2019-12-10,67.12,90529536.0,1,0.8262102219490974,3.2896868487208417
30,2019-12-11,67.69,78893568.0,1,0.9614476173502652,4.774880912978863
31,2019-12-12,67.86,137748160.0,-1,0.9475105645750306,1.7347544388251719
32,2019-12-13,68.79,133731224.0,1,1.091927827967432,2.786861922388447
33,2019-12-16,69.97,128324416.0,1,1.1755550862035105,3.90428328152298
34,2019-12-17,70.1,114303192.0,1,1.069513249510387,5.383209805724411
35,2019-12-18,69.94,116098752.0,1,0.9630454535798352,6.299954163159308
36,2019-12-19,70.0,98507792.0,1,0.9135671215175009,8.424964067817092
37,2019-12-20,69.86,276130976.0,1,0.8510286043951409,4.005546932916356
38,2019-12-23,71.0,98711536.0,-1,0.9552237191105775,10.204927294414707
39,2019-12-24,71.07,48478856.0,1,0.9070366058806036,21.779039175346877
40,2019-12-26,72.48,93336016.0,-1,1.0042546653543865,10.31206311612872
41,2019-12-27,72.45,146371744.0,1,0.9337535654204683,7.575633122196043
42,2019-12-30,72.88,144238464.0,1,0.9207498464835153,8.687676374590344
43,2019-12-31,73.41,100990496.0,1,0.9208105778872615,13.408069527651394
44,2020-01-02,75.09,135647456.0,-1,1.021146480765684,8.982403149529025
45,2020-01-03,74.36,146535520.0,1,0.9087695673242574,9.314981487082449
46,2020-01-06,74.95,118578576.0,1,0.9188880754132036,12.511148995413809
47,2020-01-07,74.6,111510624.0,1,0.8453720652504468,14.304151468114823
48,2020-01-08,75.8,132363784.0,-1,0.9167558701133778,11.050613905084491
49,2020-01-09,77.41,170486176.0,1,1.0020648843501903,9.579587543801791
50,2020-01-10,77.58,140869088.0,-1,0.9596649948025567,10.59365245553375
51,2020-01-13,79.24,122086888.0,1,1.0281580735013918,13.223410592626458
52,2020-01-14,78.17,162613824.0,1,0.8926734086869916,10.927846281998756
53,2020-01-15,77.83,121923528.0,1,0.8280857792044045,15.574864270659884
54,2020-01-16,78.81,108829016.0,1,0.8678546550716308,18.448861248547907
55,2020-01-17,79.68,137816464.0,-1,0.8948483478551752,13.568443839917414
56,2020-01-21,79.14,110843256.0,-1,0.8213901031492197,15.87026364508816
57,2020-01-22,79.42,101832464.0,1,0.8204322413687392,18.27456674327354
58,2020-01-23,79.81,104471968.0,1,0.8265148511108606,18.812856363536675
59,2020-01-24,79.58,146537520.0,-1,0.7851568616961841,12.412374714680581
60,2020-01-27,77.24,161940016.0,1,0.5382572512680648,12.231804546690919
61,2020-01-28,79.42,162233952.0,1,0.7460442408772239,13.209642923572495
62,2020-01-29,81.08,216599712.0,-1,0.9008679494411228,8.89406936976906
63,2020-01-30,80.97,126743232.0,-1,0.8633595929635375,14.199650771096007
64,2020-01-31,77.38,199588384.0,1,0.4037702492343652,10.017106085692843
65,2020-02-03,77.17,173985600.0,1,0.3433559345382096,12.491169476094573
66,2020-02-04,79.71,136616544.0,-1,0.6892208290967683,14.90790948422762
67,2020-02-05,80.36,118826872.0,-1,0.7865910361766115,16.139785283584676
68,2020-02-06,81.3,105425536.0,-1,0.9326283314448197,17.191419961099367
69,2020-02-07,80.01,117684048.0,1,0.6631915033586362,16.400682546202013
70,2020-02-10,80.39,109348864.0,1,0.716692210952014,18.65083459851947
71,2020-02-11,79.9,94323120.0,1,0.6086924247445037,22.62192658597383
72,2020-02-12,81.8,113730288.0,-1,0.9332926673072265,17.761674955048033
73,2020-02-13,81.22,94747568.0,1,0.7922013952539843,22.3202349214916
74,2020-02-14,81.24,80113792.0,-1,0.7676492611961672,25.39730217738289
75,2020-02-18,79.75,152762176.0,1,0.4819160252943555,14.319227555386485
76,2020-02-19,80.91,93983968.0,-1,0.6856563248141737,22.274569126513153
77,2020-02-20,80.08,100565952.0,1,0.5217459448196321,21.81671132591675
78,2020-02-21,78.26,129705664.0,-1,0.2011553510602035,15.915362647540203
79,2020-02-24,74.55,222195312.0,1,-0.2094999980220401,10.290532106275942
80,2020-02-25,72.02,230673456.0,-1,-0.2663535179354434,8.91231514734838
81,2020-02-26,73.16,198713728.0,-1,-0.03558178347352295,9.345709663300163
82,2020-02-27,68.38,320605536.0,-1,-0.2051064246058951,4.792541299099714
83,2020-02-28,68.34,426884928.0,-1,-0.07240046862850386,2.599366412861501
84,2020-03-02,74.7,341397344.0,1,0.3230138373978128,4.250260623000043
85,2020-03-03,72.33,319475392.0,-1,0.20697662515267495,3.541907528201734
86,2020-03-04,75.69,219178272.0,-1,0.41159902245969576,4.162702879599307
87,2020-03-05,73.23,187572880.0,1,0.291000755709951,5.864104149810996
88,2020-03-06,72.26,226176992.0,-1,0.26037972193966075,3.8632130716461206
89,2020-03-09,66.54,286744832.0,1,0.015534493555514966,4.047203696420935
90,2020-03-10,71.33,285290080.0,-1,0.2902247574143052,3.0678412092001235
91,2020-03-11,68.86,256379872.0,-1,0.19323509594911328,2.4137807198842816
92,2020-03-12,62.06,418474080.0,-1,-0.0574681791438778,0.47881271881880955
93,2020-03-13,69.49,370732128.0,1,0.31738888412486643,1.5404730177579862
94,2020-03-16,60.55,322423456.0,-1,-0.03878148373508684,0.7712819255929072
95,2020-03-17,63.22,324055872.0,-1,0.12639140291542408,-0.2326033703225103
96,2020-03-18,61.67,300233632.0,1,0.09280476385266981,0.7489405583982011
97,2020-03-19,61.2,271857024.0,-1,0.10471198214432649,-0.17288455272724534
98,2020-03-20,57.31,401693376.0,1,-0.011273027027359658,0.882995630976001
99,2020-03-23,56.09,336752832.0,-1,0.013046115976282163,0.05327546584671335
100,2020-03-24,61.72,287531104.0,-1,0.27810857836800007,-0.9376044408746819
101,2020-03-25,61.38,303602048.0,-1,0.28632226993993787,-1.8879730613674912
102,2020-03-26,64.61,252560672.0,-1,0.43416185452529193,-3.2695239265122007
103,2020-03-27,61.94,204216608.0,1,0.33362697990429463,-3.043516186499386
104,2020-03-30,63.7,167976448.0,-1,0.4285637703954284,-4.7001410578702085
105,2020-03-31,63.57,197002000.0,1,0.44005259085041964,-3.0076395163500877
106,2020-04-01,60.23,176218560.0,-1,0.29541565670795544,-4.362364327571398
107,2020-04-02,61.23,165933968.0,1,0.3677850226168569,-3.6327437911928917
108,2020-04-03,60.35,129880064.0,-1,0.3317806230704806,-5.641171042231701
109,2020-04-06,65.62,201820288.0,-1,0.6912031920246431,-4.630336985744466
110,2020-04-07,64.86,202887328.0,1,0.6878586110227434,-3.6059847759442127
111,2020-04-08,66.52,168895280.0,-1,0.8505919134277807,-5.3317291993003
112,2020-04-09,67.0,162116496.0,1,0.8506618050456627,-4.5546715986262125
113,2020-04-13,68.31,131022928.0,-1,0.9786865223153717,-6.635558686339234
114,2020-04-14,71.76,194994688.0,1,1.1050817660040373,-3.458635960380623
115,2020-04-15,71.11,131154560.0,1,0.978064777084455,-4.14214404745058
116,2020-04-16,71.67,157125152.0,1,0.942772676805884,-2.4575055176398495
117,2020-04-17,70.7,215249920.0,1,0.8446617355836242,-0.7938958026093575
118,2020-04-20,69.23,130015000.0,-1,0.741040038503047,-2.31435609737338
119,2020-04-21,67.09,180991568.0,1,0.5962354459690132,-0.6625139575562989
120,2020-04-22,69.03,117057368.0,-1,0.7022806197479505,-2.0243647371261586
121,2020-04-23,68.76,124814328.0,-1,0.6645483632311009,-2.898554531335537
122,2020-04-24,70.74,126508736.0,-1,0.7723055004275711,-3.859732437766195
123,2020-04-27,70.79,117087568.0,1,0.7502580394909124,-3.1702964741739277
124,2020-04-28,69.64,112004752.0,-1,0.6537789859598149,-4.314165670399413
125,2020-04-29,71.93,137280816.0,1,0.7817321241810044,-2.51984399626529
126,2020-04-30,73.45,183063872.0,1,0.8656527756148732,-0.88964778369814
127,2020-05-01,72.27,240616704.0,-1,0.7649887033551321,-1.676853956074471
128,2020-05-04,73.29,133567944.0,1,0.8680620187642831,-2.020777739904419
129,2020-05-05,74.39,147751184.0,1,0.9325934316454281,-0.8267950258862223
130,2020-05-06,75.16,142333760.0,-1,0.973771886815478,-1.8582640126980416
131,2020-05-07,75.94,115215056.0,1,0.9920066102474319,-1.2956522626695595
132,2020-05-08,77.53,134047936.0,1,1.0585324162414464,-0.11362138392045067
133,2020-05-11,78.75,145946240.0,1,1.0599472979963431,0.8956416280405717
134,2020-05-12,77.85,162301056.0,1,0.9220698057713496,1.8053892637642481
135,2020-05-13,76.91,200622560.0,1,0.8133841107316229,2.460536561790459
136,2020-05-14,77.39,158929072.0,1,0.8149155279652736,4.106034269173861
137,2020-05-15,76.93,166348384.0,-1,0.7549557891761594,2.9229008440502793
138,2020-05-18,78.74,135372496.0,-1,0.8448767385308684,2.5917180104295334
139,2020-05-19,78.28,101729536.0,1,0.7922694254038403,4.448824695317592
140,2020-05-20,79.81,111504864.0,-1,0.8710187149265295,3.0588083404146387
141,2020-05-21,79.21,102688848.0,1,0.8039269756020819,4.321412350443351
142,2020-05-22,79.72,81803016.0,-1,0.8155107160027261,4.424749327090825
143,2020-05-26,79.18,125521816.0,1,0.7494592020067151,3.883624946917594
